Date,CL,MOH,AAP,BLK,HBAN,MAS,HON,CMCSA
2022-04-11,79.97099304199219,333.05999755859375,219.04617309570312,723.2022094726562,13.629426002502441,49.88817596435547,188.3040313720703,47.61000061035156
2022-04-12,80.52772521972656,331.8800048828125,219.94825744628906,711.7343139648438,13.303504943847656,49.420536041259766,190.0152587890625,47.25
2022-04-13,80.51778411865234,334.1700134277344,218.65957641601562,710.6520385742188,13.27387523651123,50.19662094116211,193.85556030273438,47.90999984741211
2022-04-14,80.46807861328125,335.94000244140625,216.77610778808594,683.2780151367188,13.194864273071289,49.14194107055664,194.19381713867188,47.58000183105469
2022-04-18,79.54350280761719,332.760009765625,216.349853515625,675.1661376953125,13.352887153625488,48.92304611206055,191.08975219726562,46.86000061035156
2022-04-19,80.13999938964844,335.57000732421875,220.95936584472656,696.5828247070312,13.896087646484375,50.763755798339844,196.1935577392578,48.11000061035156
2022-04-20,81.52999877929688,347.5299987792969,226.03480529785156,694.0310668945312,14.063986778259277,51.59953689575195,195.33795166015625,47.400001525878906
2022-04-21,82.0999984741211,340.760009765625,223.59620666503906,676.6157836914062,13.925718307495117,51.89802932739258,194.9399871826172,46.939998626708984
2022-04-22,81.0999984741211,325.17999267578125,216.48863220214844,658.2274169921875,13.589920043945312,50.67420959472656,189.65708923339844,45.380001068115234
2022-04-25,81.80999755859375,326.7200012207031,221.92092895507812,663.5294799804688,13.728189468383789,51.95772933959961,190.8410186767578,45.709999084472656
2022-04-26,80.5199966430664,321.54998779296875,221.4946746826172,642.4503784179688,13.402268409729004,52.46516799926758,186.7122039794922,44.56999969482422
2022-04-27,80.69000244140625,323.8399963378906,222.92213439941406,638.4490356445312,13.333133697509766,54.624271392822266,185.39894104003906,44.45000076293945
2022-04-28,81.22000122070312,315.3800048828125,207.56698608398438,646.3424682617188,13.412144660949707,54.78346633911133,188.95071411132812,41.70000076293945
2022-04-29,77.05000305175781,313.45001220703125,197.8919677734375,620.2393798828125,12.987459182739258,52.42536926269531,192.5223846435547,39.7599983215332
2022-05-02,75.18000030517578,306.45001220703125,198.74449157714844,620.3585205078125,13.096100807189941,52.654212951660156,195.865234375,40.45000076293945
2022-05-03,74.48999786376953,307.0199890136719,198.179443359375,626.5740356445312,13.323257446289062,53.61934280395508,196.0343780517578,40.369998931884766
2022-05-04,77.0,312.1000061035156,205.82232666015625,660.5010986328125,13.728189468383789,55.529701232910156,204.79942321777344,41.619998931884766
2022-05-05,76.08999633789062,311.55999755859375,199.57716369628906,629.3045043945312,13.441773414611816,53.76858901977539,196.86013793945312,40.380001068115234
2022-05-06,76.83999633789062,308.1099853515625,201.09384155273438,624.1513671875,13.184988021850586,52.793514251708984,194.43258666992188,40.0
2022-05-09,77.66999816894531,296.5,200.87576293945312,601.2553100585938,12.997336387634277,53.489994049072266,192.97010803222656,39.7599983215332
2022-05-10,76.66999816894531,292.5,201.13348388671875,605.89208984375,12.938078880310059,52.91291046142578,193.77597045898438,40.29999923706055
2022-05-11,76.75,288.5400085449219,199.31944274902344,596.0823364257812,12.62203311920166,52.09702682495117,191.04000854492188,39.84000015258789
2022-05-12,77.55000305175781,289.7099914550781,207.0812530517578,596.1320190429688,12.720797538757324,54.285980224609375,192.9199981689453,41.38999938964844
2022-05-13,78.4000015258789,295.8900146484375,209.37115478515625,610.9558715820312,12.888696670532227,55.0919075012207,193.52999877929688,41.47999954223633
2022-05-16,78.7300033569336,303.5799865722656,211.82955932617188,594.3447265625,12.750426292419434,55.02225875854492,193.9600067138672,41.869998931884766
2022-05-17,78.7699966430664,307.67999267578125,214.37718200683594,607.3714599609375,13.303504943847656,55.92768859863281,199.05999755859375,42.84000015258789
2022-05-18,75.70999908447266,304.0,193.7979278564453,587.6526489257812,13.026965141296387,54.047183990478516,193.8699951171875,42.130001068115234
2022-05-19,75.12000274658203,309.32000732421875,194.36297607421875,588.864013671875,12.947954177856445,53.70888900756836,192.64999389648438,42.02000045776367
2022-05-20,75.12999725341797,309.5299987792969,180.30641174316406,596.1716918945312,12.8590669631958,54.017333984375,189.75,42.0099983215332
2022-05-23,76.5199966430664,311.80999755859375,181.64466857910156,607.1630249023438,13.343010902404785,54.49492263793945,189.5800018310547,42.880001068115234
2022-05-24,78.12000274658203,312.5899963378906,178.66085815429688,613.954345703125,13.254122734069824,54.27602767944336,189.9600067138672,43.06999969482422
2022-05-25,77.48999786376953,314.67999267578125,183.69664001464844,622.1456909179688,13.471404075622559,55.470001220703125,190.44000244140625,43.70000076293945
2022-05-26,78.16000366210938,299.0199890136719,189.2379608154297,647.8020629882812,13.639302253723145,57.11000061035156,193.10000610351562,44.130001068115234
2022-05-27,78.86000061035156,305.0799865722656,191.3692626953125,661.7919311523438,13.757819175720215,57.84000015258789,196.35000610351562,44.15999984741211
2022-05-31,78.80999755859375,290.2200012207031,188.20703125,664.3237915039062,13.708436965942383,56.689998626708984,193.6199951171875,44.279998779296875
2022-06-01,78.19999694824219,287.3800048828125,186.02618408203125,655.814697265625,13.422021865844727,55.66999816894531,191.91000366210938,43.93000030517578
2022-06-02,79.2699966430664,289.19000244140625,189.4263153076172,681.6099853515625,13.629426002502441,56.849998474121094,197.0399932861328,43.79999923706055
2022-06-03,78.93000030517578,281.739990234375,189.06944274902344,671.739990234375,13.422021865844727,56.33000183105469,194.82000732421875,42.93000030517578
2022-06-06,78.77999877929688,286.6499938964844,189.07937622070312,675.3400268554688,13.530661582946777,57.0,195.19000244140625,42.279998779296875
2022-06-07,78.70999908447266,288.1000061035156,185.21331787109375,679.6099853515625,13.58004379272461,57.130001068115234,197.6199951171875,42.630001068115234
2022-06-08,77.87000274658203,283.45001220703125,183.50828552246094,662.4099731445312,13.352887153625488,56.369998931884766,194.52000427246094,42.84000015258789
2022-06-09,76.8499984741211,276.989990234375,183.05230712890625,659.8499755859375,12.918325424194336,56.70000076293945,192.00999450683594,42.18000030517578
2022-06-10,76.62999725341797,276.4100036621094,177.86782836914062,617.6699829101562,12.296112060546875,54.720001220703125,186.27999877929688,41.630001068115234
2022-06-13,76.19000244140625,262.19000244140625,170.6908721923828,598.719970703125,12.108461380004883,52.279998779296875,184.4199981689453,40.20000076293945
2022-06-14,74.2699966430664,261.69000244140625,169.98704528808594,591.22998046875,12.08870792388916,51.209999084472656,183.27999877929688,39.84000015258789
2022-06-15,74.16000366210938,260.3399963378906,170.7899932861328,599.9000244140625,12.385000228881836,50.95000076293945,184.97000122070312,40.130001068115234
2022-06-16,73.91999816894531,254.72999572753906,165.4499969482422,585.77001953125,11.84000015258789,47.709999084472656,179.8800048828125,37.90999984741211
2022-06-17,74.04000091552734,251.75,167.80999755859375,582.260009765625,11.9399995803833,47.619998931884766,179.6999969482422,38.709999084472656
2022-06-21,76.45999908447266,258.5799865722656,171.72999572753906,614.5399780273438,12.119999885559082,47.2599983215332,180.50999450683594,38.47999954223633
2022-06-22,77.91000366210938,260.54998779296875,174.66000366210938,609.280029296875,12.170000076293945,47.33000183105469,177.72999572753906,38.900001525878906
2022-06-23,78.87999725341797,265.6099853515625,178.6300048828125,624.7100219726562,11.9399995803833,49.529998779296875,174.57000732421875,39.11000061035156
2022-06-24,80.37999725341797,267.1300048828125,183.10000610351562,647.780029296875,12.510000228881836,51.79999923706055,180.02000427246094,39.56999969482422
2022-06-27,79.87999725341797,274.55999755859375,183.6300048828125,636.9199829101562,12.369999885559082,51.689998626708984,178.2899932861328,39.83000183105469
2022-06-28,79.9749984741211,279.9599914550781,185.19129943847656,645.25,12.609999656677246,52.2400016784668,180.75,40.4567985534668
