Date,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT
2022-07-27,13.970000267028809,185.91000366210938,156.572509765625,151.14999389648438,144.61978149414062,285.17999267578125,109.98999786376953
2022-07-28,13.760000228881836,191.02999877929688,157.13174438476562,149.75,145.11822509765625,292.20001220703125,110.36000061035156
2022-07-29,13.710000038146973,193.6199951171875,162.28457641601562,143.50999450683594,145.4770965576172,293.010009765625,108.83999633789062
2022-08-01,14.279999732971191,195.99000549316406,161.2859649658203,140.22000122070312,145.4770965576172,291.8999938964844,109.5199966430664
2022-08-02,14.0600004196167,195.02000427246094,159.7880401611328,140.38999938964844,142.36679077148438,293.6300048828125,108.63999938964844
2022-08-03,14.630000114440918,195.27000427246094,165.89956665039062,141.1999969482422,138.56861877441406,301.4599914550781,109.61000061035156
2022-08-04,14.859999656677246,191.55999755859375,165.5800018310547,138.9199981689453,138.83778381347656,292.239990234375,109.72000122070312
2022-08-05,14.739999771118164,193.4199981689453,165.35000610351562,138.0399932861328,140.87144470214844,291.5,109.25
2022-08-08,15.020000457763672,194.2899932861328,164.8699951171875,140.33999633789062,140.18357849121094,293.7699890136719,109.0
2022-08-09,14.619999885559082,191.77000427246094,164.9199981689453,140.25,144.27085876464844,281.7099914550781,107.91000366210938
2022-08-10,15.069999694824219,194.69000244140625,169.24000549316406,140.94000244140625,145.12818908691406,293.3399963378906,110.2699966430664
2022-08-11,14.989999771118164,197.4199981689453,168.49000549316406,142.0800018310547,147.75999450683594,290.92999267578125,110.48999786376953
2022-08-12,15.25,202.52999877929688,172.10000610351562,142.60000610351562,150.5,293.5899963378906,111.4800033569336
2022-08-15,15.329999923706055,205.3300018310547,173.19000244140625,142.2899932861328,150.82000732421875,295.05999755859375,111.9000015258789
2022-08-16,15.5,209.60000610351562,173.02999877929688,142.5500030517578,152.66000366210938,291.1199951171875,112.02999877929688
2022-08-17,14.960000038146973,209.97999572753906,174.5500030517578,141.44000244140625,149.52999877929688,281.82000732421875,110.55000305175781
2022-08-18,14.84000015258789,207.49000549316406,174.14999389648438,141.2899932861328,149.91000366210938,278.17999267578125,109.95999908447266
2022-08-19,14.170000076293945,207.02000427246094,171.52000427246094,141.85000610351562,152.02999877929688,270.67999267578125,110.05999755859375
2022-08-22,13.710000038146973,198.47999572753906,167.57000732421875,140.33999633789062,148.99000549316406,261.3500061035156,107.44999694824219
2022-08-23,13.819999694824219,199.0500030517578,167.22999572753906,139.02000427246094,148.02000427246094,262.2300109863281,106.01000213623047
2022-08-24,13.989999771118164,179.91000366210938,167.52999877929688,137.91000366210938,148.22999572753906,268.0400085449219,105.44000244140625
2022-08-25,14.420000076293945,180.99000549316406,170.02999877929688,139.3300018310547,150.4199981689453,274.45001220703125,105.88999938964844
2022-08-26,13.739999771118164,173.58999633789062,163.6199951171875,136.35000610351562,146.19000244140625,258.1199951171875,101.9000015258789
2022-08-29,13.510000228881836,170.5399932861328,161.3800048828125,135.7100067138672,147.49000549316406,256.9800109863281,101.83999633789062
2022-08-30,13.329999923706055,170.47000122070312,158.91000366210938,135.5500030517578,145.42999267578125,258.6499938964844,102.19999694824219
2022-08-31,12.989999771118164,168.63999938964844,157.22000122070312,134.4600067138672,146.55999755859375,259.2799987792969,102.6500015258789
2022-09-01,12.930000305175781,172.14999389648438,157.9600067138672,138.4499969482422,147.61000061035156,259.5299987792969,104.83999633789062
2022-09-02,12.989999771118164,171.72999572753906,155.80999755859375,136.27999877929688,147.7100067138672,261.239990234375,102.5
